run_id,wafer_id,wiwnu_pct,thickness_range_nm,dishing_nm,erosion_pct,particle_count_ge_50nm,scratch_count,electrical_res_ohm,leakage_na,yield_flag
RUN-006677,W-RUN-006677,3.216,24.94,4.56,2.287,29,2,0.015139,7.929,1
RUN-006678,W-RUN-006678,3.307,15.95,16.66,3.694,72,3,0.014748,4.46,1
RUN-006679,W-RUN-006679,3.156,22.69,18.95,2.57,43,4,0.015148,3.753,1
RUN-006680,W-RUN-006680,3.255,19.16,11.94,4.567,49,2,0.015962,3.768,1
RUN-006681,W-RUN-006681,3.268,18.01,4.98,1.78,40,1,0.015167,3.974,1
RUN-006682,W-RUN-006682,3.179,20.95,16.12,3.601,44,2,0.017004,4.45,1
RUN-006683,W-RUN-006683,3.251,17.82,9.6,2.754,62,3,0.014972,4.768,1
RUN-006684,W-RUN-006684,3.268,18.99,8.72,2.375,38,0,0.016443,6.363,1
RUN-006685,W-RUN-006685,3.212,22.26,19.62,1.587,58,4,0.015533,3.133,1
RUN-006686,W-RUN-006686,3.206,20.43,17.23,3.59,44,3,0.014603,3.782,1
RUN-006687,W-RUN-006687,3.204,17.37,2.21,2.392,49,1,0.015958,3.61,1
RUN-006688,W-RUN-006688,3.155,17.52,21.83,3.743,35,2,0.01685,7.75,1
RUN-006689,W-RUN-006689,3.211,21.74,11.62,3.471,52,1,0.015714,5.131,1
RUN-006690,W-RUN-006690,3.237,23.59,19.03,2.825,67,0,0.018311,4.621,1
RUN-006691,W-RUN-006691,3.303,20.92,7.61,2.839,74,1,0.016964,6.947,1
RUN-006692,W-RUN-006692,3.24,18.76,15.95,2.756,73,1,0.016545,3.61,1
RUN-006693,W-RUN-006693,3.214,15.53,14.73,2.425,42,0,0.015647,3.2,1
RUN-006694,W-RUN-006694,3.203,20.17,17.68,4.419,52,2,0.015553,6.044,1
RUN-006695,W-RUN-006695,3.197,20.96,12.04,3.273,45,0,0.016387,8.576,1
RUN-006696,W-RUN-006696,3.253,23.54,7.67,2.244,72,1,0.015792,7.76,1
RUN-006697,W-RUN-006697,3.291,21.32,18.43,3.053,45,1,0.01566,5.231,1
RUN-006698,W-RUN-006698,3.196,21.79,10.72,2.133,48,2,0.015236,1.681,1
RUN-006699,W-RUN-006699,3.274,14.77,17.58,3.23,26,2,0.016558,7.011,1
RUN-006700,W-RUN-006700,3.204,19.89,7.2,2.957,29,1,0.016134,4.986,1
RUN-006701,W-RUN-006701,3.125,17.78,6.67,2.277,60,2,0.014371,5.197,1
RUN-006702,W-RUN-006702,3.244,19.84,13.91,2.689,30,2,0.016406,4.498,1
RUN-006703,W-RUN-006703,3.26,23.58,13.31,2.102,78,2,0.014734,4.7,1
RUN-006704,W-RUN-006704,3.182,23.77,10.94,3.043,53,2,0.017927,5.535,1
RUN-006705,W-RUN-006705,3.247,16.95,16.59,3.762,64,0,0.015958,4.894,1
RUN-006706,W-RUN-006706,3.226,16.9,9.85,1.819,61,0,0.015391,4.374,1
RUN-006707,W-RUN-006707,3.266,22.84,14.3,2.337,56,0,0.01519,4.299,1
RUN-006708,W-RUN-006708,3.145,20.87,10.35,2.512,27,1,0.015369,5.68,1
RUN-006709,W-RUN-006709,3.311,22.17,10.0,1.689,54,1,0.016408,4.914,1
RUN-006710,W-RUN-006710,3.227,22.33,7.23,3.286,40,1,0.016234,5.405,1
RUN-006711,W-RUN-006711,3.224,21.03,12.83,3.305,67,3,0.016415,5.299,1
RUN-006712,W-RUN-006712,3.286,22.23,11.81,3.296,56,1,0.015344,7.559,1
RUN-006713,W-RUN-006713,3.223,23.77,13.72,2.614,62,0,0.015596,3.333,1
RUN-006714,W-RUN-006714,3.169,18.79,22.09,3.387,77,4,0.016569,5.61,1
RUN-006715,W-RUN-006715,3.193,17.93,19.98,3.177,36,2,0.016929,3.515,1
RUN-006716,W-RUN-006716,3.24,26.75,16.66,1.695,46,0,0.015363,4.863,1
RUN-006717,W-RUN-006717,3.234,20.23,13.09,2.875,41,1,0.015909,4.872,1
RUN-006718,W-RUN-006718,3.261,21.31,9.3,2.549,43,1,0.016111,5.117,1
RUN-006719,W-RUN-006719,3.253,17.51,15.41,2.213,50,8,0.014739,4.291,1
RUN-006720,W-RUN-006720,3.26,23.34,19.11,3.148,71,2,0.014917,7.004,1
RUN-006721,W-RUN-006721,3.149,19.0,14.09,2.32,55,2,0.015604,2.747,1
RUN-006722,W-RUN-006722,3.301,18.26,18.92,3.248,64,2,0.016293,5.935,1
RUN-006723,W-RUN-006723,3.206,19.65,16.8,3.1,65,2,0.014925,5.898,1
RUN-006724,W-RUN-006724,3.258,25.9,20.62,3.024,50,2,0.017063,4.909,1
RUN-006725,W-RUN-006725,3.19,26.54,11.31,2.742,51,2,0.014918,5.351,1
RUN-006726,W-RUN-006726,3.181,18.5,7.49,2.673,61,3,0.016386,5.668,1
RUN-006727,W-RUN-006727,3.229,20.48,3.85,2.525,51,4,0.014841,4.449,1
RUN-006728,W-RUN-006728,3.181,14.81,14.34,2.831,63,2,0.014974,3.753,1
RUN-006729,W-RUN-006729,3.275,19.63,11.95,2.735,41,5,0.016152,6.36,1
RUN-006730,W-RUN-006730,3.193,18.42,17.1,1.973,49,1,0.015034,6.82,1
RUN-006731,W-RUN-006731,3.281,18.02,16.32,3.315,56,1,0.016084,1.731,1
RUN-006732,W-RUN-006732,3.248,15.81,18.2,3.76,64,2,0.017605,5.642,1
RUN-006733,W-RUN-006733,3.206,22.67,17.16,3.338,50,2,0.01724,7.106,1
RUN-006734,W-RUN-006734,3.271,25.94,13.3,3.17,65,1,0.015991,4.198,1
RUN-006735,W-RUN-006735,3.249,22.29,10.57,2.767,45,3,0.01712,5.467,1
RUN-006736,W-RUN-006736,3.281,20.5,14.85,2.228,48,0,0.0153,2.885,1
RUN-006737,W-RUN-006737,3.233,20.13,8.06,3.148,17,2,0.015373,6.509,1
RUN-006738,W-RUN-006738,3.224,16.7,14.9,3.759,59,2,0.017811,6.035,1
RUN-006739,W-RUN-006739,3.243,20.95,15.35,3.026,47,1,0.015477,6.514,1
RUN-006740,W-RUN-006740,3.182,19.78,24.78,3.798,53,3,0.015031,4.843,1
RUN-006741,W-RUN-006741,3.202,23.24,17.71,3.48,51,2,0.015815,3.485,1
RUN-006742,W-RUN-006742,3.227,19.97,13.06,2.388,71,3,0.015715,7.835,1
RUN-006743,W-RUN-006743,3.178,22.63,14.52,2.199,62,1,0.016868,7.307,1
RUN-006744,W-RUN-006744,3.174,20.34,4.39,2.474,66,3,0.016717,9.467,1
RUN-006745,W-RUN-006745,3.191,25.57,12.34,1.174,66,1,0.016652,6.206,1
RUN-006746,W-RUN-006746,3.215,18.54,11.89,2.387,54,1,0.01551,6.365,1
RUN-006747,W-RUN-006747,3.217,24.23,14.67,3.204,80,1,0.016229,6.754,0
RUN-006748,W-RUN-006748,3.158,22.76,11.09,2.573,45,2,0.014526,4.78,1
RUN-006749,W-RUN-006749,3.235,23.54,13.07,3.113,52,0,0.014082,3.198,1
RUN-006750,W-RUN-006750,3.305,21.05,13.9,4.169,47,1,0.017048,3.436,1
RUN-006751,W-RUN-006751,3.203,20.61,11.85,2.52,63,0,0.016224,3.253,1
RUN-006752,W-RUN-006752,3.244,16.4,17.96,2.737,35,1,0.015992,6.197,1
RUN-006753,W-RUN-006753,3.175,18.5,12.85,1.524,53,3,0.015654,3.64,1
RUN-006754,W-RUN-006754,3.236,19.26,6.04,2.164,30,5,0.017113,5.538,1
RUN-006755,W-RUN-006755,3.226,21.2,12.09,2.776,62,1,0.014992,5.557,1
RUN-006756,W-RUN-006756,3.216,22.86,17.89,2.756,53,2,0.015606,4.35,1
RUN-006757,W-RUN-006757,3.18,20.68,7.05,2.487,27,3,0.013983,2.377,1
RUN-006758,W-RUN-006758,3.191,24.17,17.07,3.559,64,0,0.017068,4.349,1
RUN-006759,W-RUN-006759,3.28,19.35,14.48,1.706,75,2,0.015907,5.733,1
RUN-006760,W-RUN-006760,3.193,21.13,11.87,2.488,48,0,0.016367,4.622,1
RUN-006761,W-RUN-006761,3.267,17.01,12.08,3.564,30,3,0.015502,4.12,1
RUN-006762,W-RUN-006762,3.199,19.91,15.49,3.339,37,2,0.017681,7.604,1
RUN-006763,W-RUN-006763,3.208,20.64,16.47,3.134,41,1,0.0158,5.763,1
RUN-006764,W-RUN-006764,3.228,23.59,10.31,2.917,35,1,0.015496,5.215,1
RUN-006765,W-RUN-006765,3.173,16.92,11.14,2.506,73,4,0.015545,7.1,1
RUN-006766,W-RUN-006766,3.175,17.69,8.91,3.067,72,1,0.015742,3.83,1
RUN-006767,W-RUN-006767,3.187,24.66,16.02,3.004,46,2,0.016338,3.485,1
RUN-006768,W-RUN-006768,3.186,15.44,15.18,2.973,69,0,0.014412,7.935,1
RUN-006769,W-RUN-006769,3.285,19.75,18.54,3.497,51,0,0.015516,3.421,1
RUN-006770,W-RUN-006770,3.234,24.03,12.34,3.082,77,2,0.016559,7.887,1
RUN-006771,W-RUN-006771,3.194,21.65,10.89,2.531,54,5,0.015705,4.385,1
RUN-006772,W-RUN-006772,3.209,25.74,12.2,1.972,73,0,0.015245,6.537,1
RUN-006773,W-RUN-006773,3.232,18.35,18.41,4.595,78,2,0.018006,8.151,1
RUN-006774,W-RUN-006774,3.233,17.54,14.03,4.125,42,2,0.016287,1.95,1
RUN-006775,W-RUN-006775,3.265,24.54,20.01,3.034,76,3,0.015422,7.832,1
RUN-006776,W-RUN-006776,3.228,17.37,16.96,2.919,62,0,0.016543,4.966,1
RUN-006777,W-RUN-006777,3.248,16.11,15.6,3.869,70,2,0.01437,6.194,1
RUN-006778,W-RUN-006778,3.201,16.04,6.93,2.675,45,1,0.014782,5.126,1
RUN-006779,W-RUN-006779,3.223,22.61,14.37,2.535,56,1,0.015296,3.578,1
RUN-006780,W-RUN-006780,3.268,17.24,12.96,2.218,66,0,0.015389,4.623,1
RUN-006781,W-RUN-006781,3.219,20.27,16.97,2.861,61,1,0.015201,3.119,1
RUN-006782,W-RUN-006782,3.192,27.36,17.32,2.726,47,0,0.015849,2.522,1
RUN-006783,W-RUN-006783,3.174,23.47,13.63,2.846,68,2,0.015799,5.003,1
RUN-006784,W-RUN-006784,3.178,19.08,15.74,3.13,45,1,0.017355,4.581,1
RUN-006785,W-RUN-006785,3.211,24.58,18.11,2.145,25,1,0.016458,4.839,1
RUN-006786,W-RUN-006786,3.261,20.44,9.36,2.133,56,1,0.016659,3.766,1
RUN-006787,W-RUN-006787,3.165,21.3,12.28,2.39,65,1,0.015581,6.476,1
RUN-006788,W-RUN-006788,3.174,21.3,19.59,2.822,53,1,0.016182,4.071,1
RUN-006789,W-RUN-006789,3.252,17.44,19.8,2.584,58,2,0.015939,1.74,1
RUN-006790,W-RUN-006790,3.197,23.82,14.06,2.751,63,0,0.016632,5.889,1
RUN-006791,W-RUN-006791,3.237,26.5,10.7,1.366,40,0,0.016321,6.221,1
RUN-006792,W-RUN-006792,3.17,19.41,17.77,2.436,55,2,0.016538,7.01,1
RUN-006793,W-RUN-006793,3.216,21.5,12.8,3.044,50,1,0.015836,5.474,1
RUN-006794,W-RUN-006794,3.194,21.3,12.75,2.801,53,5,0.015842,3.9,1
RUN-006795,W-RUN-006795,3.214,24.55,18.25,2.678,48,1,0.014495,4.666,1
RUN-006796,W-RUN-006796,3.275,14.79,16.68,3.128,42,1,0.015417,6.359,1
RUN-006797,W-RUN-006797,3.251,17.26,11.42,1.911,52,5,0.015268,3.279,1
RUN-006798,W-RUN-006798,3.228,14.86,13.17,2.022,36,2,0.016122,6.341,1
RUN-006799,W-RUN-006799,3.261,15.33,16.87,2.925,44,4,0.014507,6.363,1
RUN-006800,W-RUN-006800,3.174,15.77,13.74,3.098,48,3,0.017555,5.483,1
RUN-006801,W-RUN-006801,3.329,18.86,13.39,2.587,47,0,0.017191,5.531,1
RUN-006802,W-RUN-006802,3.203,21.38,15.9,3.876,71,3,0.016358,4.183,1
RUN-006803,W-RUN-006803,3.214,19.37,16.03,2.766,81,1,0.013904,6.422,0
RUN-006804,W-RUN-006804,3.148,19.69,15.32,3.91,46,2,0.016209,7.254,1
RUN-006805,W-RUN-006805,3.175,14.93,12.16,2.723,68,1,0.017357,4.454,1
RUN-006806,W-RUN-006806,3.23,19.92,20.97,3.389,45,5,0.015873,6.837,1
RUN-006807,W-RUN-006807,3.25,14.74,15.92,4.269,53,1,0.01779,4.09,1
RUN-006808,W-RUN-006808,3.185,23.27,13.86,2.252,37,1,0.014599,2.005,1
RUN-006809,W-RUN-006809,3.237,22.94,10.5,3.472,55,3,0.016753,6.071,1
RUN-006810,W-RUN-006810,3.269,21.63,11.75,2.59,46,5,0.015888,3.973,1
RUN-006811,W-RUN-006811,3.215,24.21,14.61,3.88,77,1,0.015836,4.486,1
RUN-006812,W-RUN-006812,3.198,21.85,15.14,3.735,74,0,0.015978,7.517,1
RUN-006813,W-RUN-006813,3.303,22.98,11.29,3.814,65,3,0.015229,5.495,1
RUN-006814,W-RUN-006814,3.239,19.54,8.59,1.777,65,0,0.016108,3.731,1
RUN-006815,W-RUN-006815,3.186,23.39,15.57,2.876,38,3,0.014992,7.245,1
RUN-006816,W-RUN-006816,3.246,17.35,20.37,3.121,68,1,0.016126,5.344,1
RUN-006817,W-RUN-006817,3.175,20.35,12.7,3.384,49,1,0.015374,5.812,1
RUN-006818,W-RUN-006818,3.219,14.79,10.53,2.795,78,4,0.015841,4.923,1
RUN-006819,W-RUN-006819,3.203,24.31,16.42,3.833,61,1,0.015999,1.605,1
RUN-006820,W-RUN-006820,3.233,18.03,14.66,4.132,59,2,0.01671,1.601,1
RUN-006821,W-RUN-006821,3.294,22.88,20.27,3.289,39,0,0.014978,4.432,1
RUN-006822,W-RUN-006822,3.261,19.49,17.7,2.194,71,4,0.016402,4.275,1
RUN-006823,W-RUN-006823,3.188,25.5,17.04,3.593,55,1,0.017846,6.391,1
RUN-006824,W-RUN-006824,3.232,19.76,21.85,2.964,42,4,0.016762,3.357,1
RUN-006825,W-RUN-006825,3.153,22.74,16.75,3.852,48,1,0.014314,6.742,1
RUN-006826,W-RUN-006826,3.254,19.45,10.26,1.955,72,3,0.015662,4.892,1
RUN-006827,W-RUN-006827,3.226,26.21,22.38,3.467,69,1,0.014967,5.663,1
RUN-006828,W-RUN-006828,3.263,18.36,12.09,1.853,54,1,0.015332,3.799,1
RUN-006829,W-RUN-006829,3.211,20.05,15.74,1.812,57,1,0.016468,4.853,1
RUN-006830,W-RUN-006830,3.176,20.25,20.53,3.331,27,2,0.017248,5.095,1
RUN-006831,W-RUN-006831,3.198,21.82,9.55,2.953,64,0,0.015679,5.217,1
RUN-006832,W-RUN-006832,3.19,16.82,19.72,3.21,65,4,0.015288,3.622,1
RUN-006833,W-RUN-006833,3.242,26.39,12.52,2.767,69,1,0.017057,6.489,1
RUN-006834,W-RUN-006834,3.162,22.93,15.04,3.06,53,2,0.016531,3.268,1
RUN-006835,W-RUN-006835,3.245,20.34,7.36,2.097,51,2,0.016518,5.724,1
RUN-006836,W-RUN-006836,3.238,25.15,10.68,2.423,64,4,0.015591,5.735,1
RUN-006837,W-RUN-006837,3.269,23.65,11.97,3.272,54,1,0.015097,5.503,1
RUN-006838,W-RUN-006838,3.299,20.37,13.53,2.966,71,1,0.015147,3.13,1
RUN-006839,W-RUN-006839,3.224,26.84,12.95,2.86,61,2,0.016154,2.208,1
RUN-006840,W-RUN-006840,3.19,20.3,14.16,3.251,46,3,0.015359,6.904,1
RUN-006841,W-RUN-006841,3.272,18.01,15.03,2.678,54,1,0.017263,4.06,1
RUN-006842,W-RUN-006842,3.167,21.47,17.05,2.878,74,5,0.017021,6.827,1
RUN-006843,W-RUN-006843,3.252,24.43,14.11,2.261,66,1,0.016016,6.599,1
RUN-006844,W-RUN-006844,3.179,16.69,11.68,2.323,45,1,0.015363,3.998,1
RUN-006845,W-RUN-006845,3.232,21.12,10.84,3.506,77,5,0.015527,6.607,1
RUN-006846,W-RUN-006846,3.189,24.79,21.62,3.829,68,1,0.016803,4.454,1
RUN-006847,W-RUN-006847,3.191,18.64,17.4,2.094,54,5,0.016245,3.393,1
RUN-006848,W-RUN-006848,3.227,21.43,16.84,3.783,71,4,0.018027,6.056,1
RUN-006849,W-RUN-006849,3.169,22.15,21.48,3.444,46,0,0.015637,5.596,1
RUN-006850,W-RUN-006850,3.21,17.24,9.72,2.649,39,2,0.015876,3.724,1
RUN-006851,W-RUN-006851,3.183,20.72,21.82,3.898,59,3,0.016608,8.82,1
RUN-006852,W-RUN-006852,3.247,24.82,9.13,2.872,55,3,0.016485,8.238,1
RUN-006853,W-RUN-006853,3.166,17.77,12.12,3.162,32,2,0.016528,7.678,1
RUN-006854,W-RUN-006854,3.184,19.65,15.93,2.869,61,1,0.015826,4.286,1
RUN-006855,W-RUN-006855,3.229,14.88,11.43,2.136,60,2,0.015916,7.228,1
RUN-006856,W-RUN-006856,3.213,13.13,18.19,2.701,50,1,0.015277,2.157,1
RUN-006857,W-RUN-006857,3.229,18.93,12.05,3.909,56,0,0.016589,5.577,1
RUN-006858,W-RUN-006858,3.264,20.72,18.97,3.915,35,3,0.016954,0.661,1
RUN-006859,W-RUN-006859,3.182,21.72,13.41,3.58,55,0,0.015581,6.053,1
RUN-006860,W-RUN-006860,3.186,21.51,10.85,3.635,39,3,0.016754,4.766,1
RUN-006861,W-RUN-006861,3.199,22.15,10.03,2.163,45,2,0.015386,5.214,1
RUN-006862,W-RUN-006862,3.188,20.93,17.21,3.853,50,1,0.017368,4.496,1
RUN-006863,W-RUN-006863,3.218,26.54,15.41,2.476,38,3,0.016006,4.315,1
RUN-006864,W-RUN-006864,3.23,24.06,10.59,2.317,50,3,0.016412,6.62,1
RUN-006865,W-RUN-006865,3.231,23.61,11.71,2.092,68,2,0.016005,6.774,1
RUN-006866,W-RUN-006866,3.213,21.79,10.7,2.647,56,4,0.016313,3.645,1
RUN-006867,W-RUN-006867,3.288,17.17,13.72,3.111,58,0,0.016094,3.141,1
RUN-006868,W-RUN-006868,3.247,18.02,10.33,1.451,60,2,0.015065,4.68,1
RUN-006869,W-RUN-006869,3.169,23.44,20.75,3.312,66,1,0.01631,3.367,1
RUN-006870,W-RUN-006870,3.325,14.66,13.32,3.222,50,0,0.01601,8.02,1
RUN-006871,W-RUN-006871,3.205,15.07,10.53,1.989,42,0,0.014181,3.955,1
RUN-006872,W-RUN-006872,3.264,18.77,15.18,2.738,54,3,0.015658,5.49,1
RUN-006873,W-RUN-006873,3.302,19.03,15.42,1.831,58,1,0.015468,5.398,1
RUN-006874,W-RUN-006874,3.212,24.39,16.23,4.059,47,2,0.016482,7.563,1
RUN-006875,W-RUN-006875,3.197,14.73,12.69,2.763,50,0,0.014968,7.317,1
RUN-006876,W-RUN-006876,3.271,17.65,10.42,2.139,47,1,0.014437,4.841,1
RUN-006877,W-RUN-006877,3.255,19.99,16.98,2.582,52,2,0.017855,4.373,1
RUN-006878,W-RUN-006878,3.244,17.76,14.47,2.945,45,1,0.016613,6.412,1
RUN-006879,W-RUN-006879,3.263,16.48,4.91,3.635,31,1,0.014854,7.494,1
RUN-006880,W-RUN-006880,3.269,15.85,10.36,2.147,74,1,0.015464,5.638,1
RUN-006881,W-RUN-006881,3.253,20.81,12.27,2.541,53,3,0.01598,3.465,1
RUN-006882,W-RUN-006882,3.228,16.95,16.57,2.163,47,5,0.014551,5.886,1
RUN-006883,W-RUN-006883,3.184,15.37,15.99,3.988,53,2,0.016684,6.511,1
RUN-006884,W-RUN-006884,3.232,19.69,16.25,3.826,71,0,0.01573,5.337,1
RUN-006885,W-RUN-006885,3.203,17.01,12.22,2.517,55,1,0.014567,4.613,1
RUN-006886,W-RUN-006886,3.196,23.23,15.17,3.989,56,1,0.016334,7.021,1
RUN-006887,W-RUN-006887,3.289,19.31,9.83,2.462,53,3,0.014847,4.693,1
RUN-006888,W-RUN-006888,3.196,20.21,13.99,2.419,55,0,0.015373,3.385,1
RUN-006889,W-RUN-006889,3.197,20.6,13.56,3.078,47,2,0.015202,5.793,1
RUN-006890,W-RUN-006890,3.233,17.76,13.73,2.316,46,3,0.016966,3.998,1
RUN-006891,W-RUN-006891,3.17,21.12,7.85,1.394,65,1,0.015935,6.228,1
RUN-006892,W-RUN-006892,3.19,19.03,16.11,2.888,53,3,0.01521,4.31,1
RUN-006893,W-RUN-006893,3.235,20.99,14.56,2.413,43,0,0.014798,5.918,1
RUN-006894,W-RUN-006894,3.184,21.36,7.98,1.865,83,2,0.014746,2.993,0
RUN-006895,W-RUN-006895,3.204,23.56,13.14,2.588,49,0,0.014086,4.97,1
RUN-006896,W-RUN-006896,3.183,21.85,7.67,1.773,51,1,0.014503,3.333,1
RUN-006897,W-RUN-006897,3.209,22.07,10.99,2.163,59,2,0.015104,4.069,1
RUN-006898,W-RUN-006898,3.19,20.75,13.26,3.382,58,2,0.015981,5.173,1
RUN-006899,W-RUN-006899,3.285,24.88,13.26,2.48,42,2,0.016518,6.391,1
RUN-006900,W-RUN-006900,3.176,22.9,18.19,3.131,55,1,0.016172,6.928,1
RUN-006901,W-RUN-006901,3.289,18.67,12.98,2.181,80,1,0.016564,6.259,0
RUN-006902,W-RUN-006902,3.197,24.05,15.4,3.691,58,3,0.015869,6.755,1
RUN-006903,W-RUN-006903,3.25,23.67,18.65,3.715,47,2,0.015899,6.438,1
RUN-006904,W-RUN-006904,3.15,18.11,12.2,2.28,64,1,0.015388,6.105,1
RUN-006905,W-RUN-006905,3.161,19.27,15.22,2.322,51,0,0.015526,6.403,1
RUN-006906,W-RUN-006906,3.253,23.02,10.99,3.131,34,1,0.016247,6.967,1
RUN-006907,W-RUN-006907,3.161,19.59,17.15,3.345,58,2,0.015812,6.136,1
RUN-006908,W-RUN-006908,3.256,20.98,16.74,1.86,61,1,0.016887,7.659,1
RUN-006909,W-RUN-006909,3.246,18.73,15.41,2.606,66,1,0.015822,3.936,1
RUN-006910,W-RUN-006910,3.295,15.01,11.52,2.456,49,0,0.015757,5.075,1
RUN-006911,W-RUN-006911,3.23,20.54,12.47,2.197,51,1,0.01672,4.752,1
RUN-006912,W-RUN-006912,3.189,21.31,7.68,1.554,73,2,0.015922,5.303,1
RUN-006913,W-RUN-006913,3.28,19.05,14.47,2.448,36,1,0.01713,7.789,1
RUN-006914,W-RUN-006914,3.208,22.89,13.27,2.814,32,1,0.015363,5.051,1
RUN-006915,W-RUN-006915,3.299,19.0,17.68,2.47,54,1,0.015562,2.907,1
RUN-006916,W-RUN-006916,3.254,25.69,5.45,1.133,58,2,0.014876,4.613,1
RUN-006917,W-RUN-006917,3.242,13.76,14.01,2.825,42,2,0.015729,8.594,1
RUN-006918,W-RUN-006918,3.255,14.38,18.38,3.326,88,2,0.016249,4.527,0
RUN-006919,W-RUN-006919,3.195,20.83,16.12,2.962,47,3,0.015646,8.327,1
RUN-006920,W-RUN-006920,3.22,21.3,18.29,4.193,34,3,0.016414,3.782,1
RUN-006921,W-RUN-006921,3.313,20.09,13.91,2.762,41,1,0.015731,6.132,1
RUN-006922,W-RUN-006922,3.181,23.95,9.92,2.457,58,2,0.016269,7.232,1
RUN-006923,W-RUN-006923,3.23,21.0,15.47,3.085,51,3,0.015478,6.962,1
RUN-006924,W-RUN-006924,3.228,22.23,9.42,2.735,43,2,0.01545,4.217,1
RUN-006925,W-RUN-006925,3.22,20.52,16.26,2.768,58,1,0.015576,4.971,1
RUN-006926,W-RUN-006926,3.286,15.06,14.62,2.403,62,2,0.015742,7.436,1
RUN-006927,W-RUN-006927,3.167,21.64,9.42,1.41,59,2,0.015725,5.064,1
RUN-006928,W-RUN-006928,3.18,26.2,13.94,2.277,59,4,0.016191,3.768,1
RUN-006929,W-RUN-006929,3.17,24.38,19.52,2.645,49,2,0.016178,6.807,1
RUN-006930,W-RUN-006930,3.183,21.19,10.67,2.123,26,1,0.016836,6.496,1
RUN-006931,W-RUN-006931,3.28,19.42,16.13,4.491,55,1,0.01692,5.33,1
RUN-006932,W-RUN-006932,3.186,19.63,19.29,3.494,62,2,0.015938,6.707,1
RUN-006933,W-RUN-006933,3.195,19.34,10.51,2.289,62,2,0.01575,7.031,1
RUN-006934,W-RUN-006934,3.241,21.72,13.91,1.71,48,0,0.016256,3.4,1
RUN-006935,W-RUN-006935,3.24,16.09,16.79,3.929,62,3,0.01757,6.994,1
RUN-006936,W-RUN-006936,3.189,22.12,11.43,2.86,41,3,0.015272,6.003,1
RUN-006937,W-RUN-006937,3.215,24.82,22.14,3.066,49,2,0.014739,2.761,1
RUN-006938,W-RUN-006938,3.189,16.97,17.34,3.3,69,3,0.016111,4.819,1
RUN-006939,W-RUN-006939,3.238,21.03,17.71,3.409,45,1,0.016663,3.47,1
RUN-006940,W-RUN-006940,3.331,21.32,5.39,2.613,35,1,0.016004,6.757,1
RUN-006941,W-RUN-006941,3.318,20.97,9.37,4.361,44,0,0.016797,8.793,1
RUN-006942,W-RUN-006942,3.224,21.53,16.17,2.442,82,3,0.014953,5.129,0
RUN-006943,W-RUN-006943,3.25,25.03,9.83,1.875,50,0,0.015969,0.378,1
RUN-006944,W-RUN-006944,3.225,14.75,11.82,2.83,41,3,0.014819,2.751,1
RUN-006945,W-RUN-006945,3.218,22.5,14.72,3.004,36,2,0.016715,5.101,1
RUN-006946,W-RUN-006946,3.268,25.89,10.98,2.199,45,3,0.016212,4.091,1
RUN-006947,W-RUN-006947,3.173,21.66,18.61,2.568,48,3,0.016785,4.971,1
RUN-006948,W-RUN-006948,3.226,22.53,7.18,1.229,50,3,0.015063,6.521,1
RUN-006949,W-RUN-006949,3.19,21.8,7.7,1.969,25,1,0.015549,3.907,1
RUN-006950,W-RUN-006950,3.192,16.86,8.53,3.942,51,4,0.015548,6.556,1
RUN-006951,W-RUN-006951,3.226,19.34,18.13,3.265,60,0,0.015416,5.049,1
RUN-006952,W-RUN-006952,3.224,17.66,9.1,2.356,36,3,0.014518,5.895,1
RUN-006953,W-RUN-006953,3.152,20.89,16.92,3.659,40,0,0.017296,5.06,1
RUN-006954,W-RUN-006954,3.255,22.99,9.08,2.467,76,1,0.015813,8.171,1
RUN-006955,W-RUN-006955,3.226,19.85,10.22,2.922,31,2,0.015984,3.709,1
RUN-006956,W-RUN-006956,3.177,26.48,17.58,2.577,46,2,0.015354,7.41,1
RUN-006957,W-RUN-006957,3.224,22.0,14.61,2.558,48,0,0.017421,5.336,1
RUN-006958,W-RUN-006958,3.264,18.95,13.15,4.314,46,4,0.016179,6.375,1
RUN-006959,W-RUN-006959,3.303,20.82,13.43,3.476,45,1,0.015243,4.769,1
RUN-006960,W-RUN-006960,3.238,22.97,9.67,3.329,53,1,0.016803,7.357,1
RUN-006961,W-RUN-006961,3.188,26.6,11.86,2.471,42,2,0.013857,2.484,1
RUN-006962,W-RUN-006962,3.207,25.4,23.89,3.845,58,4,0.018278,7.395,1
RUN-006963,W-RUN-006963,3.302,20.07,11.68,2.417,51,3,0.015769,3.316,1
RUN-006964,W-RUN-006964,3.236,18.15,19.77,2.66,53,1,0.015047,6.215,1
RUN-006965,W-RUN-006965,3.233,15.6,18.79,3.042,69,1,0.015826,4.217,1
RUN-006966,W-RUN-006966,3.326,16.2,12.86,2.764,52,1,0.017497,4.744,1
RUN-006967,W-RUN-006967,3.23,29.35,22.46,3.768,36,2,0.016099,6.905,1
RUN-006968,W-RUN-006968,3.255,22.86,19.75,3.023,74,3,0.015033,5.139,1
RUN-006969,W-RUN-006969,3.172,27.06,15.68,1.931,80,2,0.015808,7.172,0
RUN-006970,W-RUN-006970,3.302,19.9,11.28,2.172,61,1,0.016338,8.119,1
RUN-006971,W-RUN-006971,3.268,19.37,10.7,1.968,86,2,0.015428,4.839,0
RUN-006972,W-RUN-006972,3.284,17.56,16.89,3.17,62,3,0.015329,6.881,1
