run_id,tool_id,layer_id,recipe_id,pad_age_bin,pattern_density_bin,slurry_lot,slurry_pH_bin
RUN-005574,CMP-01,M1,RCP-C,pad_old,mid,LOT-S9015,acidic
RUN-005575,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005576,CMP-01,M1,RCP-B,pad_old,mid,LOT-S9015,acidic
RUN-005577,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005578,CMP-01,M1,RCP-C,pad_old,mid,LOT-S9015,acidic
RUN-005579,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005580,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S6828,alkaline
RUN-005581,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S6828,alkaline
RUN-005582,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S6828,acidic
RUN-005583,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S6828,alkaline
RUN-005584,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S6828,alkaline
RUN-005585,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S6828,acidic
RUN-005586,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S6828,acidic
RUN-005587,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S6828,acidic
RUN-005588,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S6828,alkaline
RUN-005589,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S6828,acidic
RUN-005590,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S6828,acidic
RUN-005591,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S6828,acidic
RUN-005592,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S6828,acidic
RUN-005593,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S6828,acidic
RUN-005594,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S6828,acidic
RUN-005595,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S6828,acidic
RUN-005596,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S6828,acidic
RUN-005597,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S6828,acidic
RUN-005598,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S6828,alkaline
RUN-005599,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S6828,acidic
RUN-005600,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S6828,alkaline
RUN-005601,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S6828,alkaline
RUN-005602,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S6828,acidic
RUN-005603,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S6828,alkaline
RUN-005604,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S6828,alkaline
RUN-005605,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S6828,acidic
RUN-005606,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S6828,alkaline
RUN-005607,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S6828,alkaline
RUN-005608,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S6828,alkaline
RUN-005609,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S6828,acidic
RUN-005610,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S6828,acidic
RUN-005611,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S6828,alkaline
RUN-005612,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S6828,alkaline
RUN-005613,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S6828,alkaline
RUN-005614,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S6828,acidic
RUN-005615,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S6828,acidic
RUN-005616,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S6828,alkaline
RUN-005617,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S6828,acidic
RUN-005618,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S6828,acidic
RUN-005619,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S6828,acidic
RUN-005620,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005621,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005622,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005623,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005624,CMP-02,STI,RCP-A,pad_old,mid,LOT-S6828,alkaline
RUN-005625,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005626,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005627,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005628,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005629,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005630,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005631,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005632,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005633,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005634,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005635,CMP-02,STI,RCP-A,pad_old,mid,LOT-S6828,alkaline
RUN-005636,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005637,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005638,CMP-02,STI,RCP-A,pad_old,mid,LOT-S6828,alkaline
RUN-005639,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005640,CMP-01,M1,RCP-B,pad_old,mid,LOT-S9015,acidic
RUN-005641,CMP-01,M1,RCP-C,pad_old,mid,LOT-S9015,acidic
RUN-005642,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005643,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005644,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005645,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005646,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005647,CMP-01,STI,RCP-C,pad_old,mid,LOT-S9015,alkaline
RUN-005648,CMP-01,M1,RCP-B,pad_old,mid,LOT-S9015,acidic
RUN-005649,CMP-01,STI,RCP-C,pad_old,mid,LOT-S9015,alkaline
RUN-005650,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005651,CMP-01,STI,RCP-C,pad_old,mid,LOT-S9015,alkaline
RUN-005652,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005653,CMP-01,M1,RCP-C,pad_old,mid,LOT-S9015,acidic
RUN-005654,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005655,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005656,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005657,CMP-01,M1,RCP-B,pad_old,mid,LOT-S9015,acidic
RUN-005658,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005659,CMP-01,STI,RCP-C,pad_old,mid,LOT-S9015,alkaline
RUN-005660,CMP-01,M1,RCP-B,pad_old,mid,LOT-S9015,acidic
RUN-005661,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005662,CMP-01,M1,RCP-C,pad_old,mid,LOT-S9015,acidic
RUN-005663,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005664,CMP-01,M1,RCP-C,pad_old,mid,LOT-S9015,acidic
RUN-005665,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005666,CMP-01,STI,RCP-C,pad_old,mid,LOT-S9015,alkaline
RUN-005667,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005668,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005669,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005670,CMP-01,M1,RCP-B,pad_old,mid,LOT-S9015,acidic
RUN-005671,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005672,CMP-01,M1,RCP-B,pad_old,mid,LOT-S9015,acidic
RUN-005673,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005674,CMP-01,M1,RCP-B,pad_old,mid,LOT-S9015,acidic
RUN-005675,CMP-01,M1,RCP-C,pad_old,mid,LOT-S9015,acidic
RUN-005676,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005677,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005678,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005679,CMP-01,M1,RCP-C,pad_old,mid,LOT-S9015,acidic
RUN-005680,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005681,CMP-01,STI,RCP-C,pad_old,mid,LOT-S9015,alkaline
RUN-005682,CMP-01,M1,RCP-B,pad_old,mid,LOT-S9015,acidic
RUN-005683,CMP-01,STI,RCP-C,pad_old,mid,LOT-S9015,alkaline
RUN-005684,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005685,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005686,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005687,CMP-01,STI,RCP-C,pad_old,mid,LOT-S9015,alkaline
RUN-005688,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005689,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005690,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005691,CMP-01,M1,RCP-C,pad_old,mid,LOT-S9015,acidic
RUN-005692,CMP-01,STI,RCP-C,pad_old,mid,LOT-S9015,alkaline
RUN-005693,CMP-01,M1,RCP-B,pad_old,mid,LOT-S9015,acidic
RUN-005694,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005695,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005696,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005697,CMP-01,M1,RCP-B,pad_old,mid,LOT-S9015,acidic
RUN-005698,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005699,CMP-01,M1,RCP-B,pad_old,mid,LOT-S9015,acidic
RUN-005700,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005701,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005702,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005703,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005704,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005705,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005706,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005707,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005708,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005709,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005710,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005711,CMP-02,STI,RCP-C,pad_old,mid,LOT-S6828,alkaline
RUN-005712,CMP-02,STI,RCP-A,pad_old,mid,LOT-S6828,alkaline
RUN-005713,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005714,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005715,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005716,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005717,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005718,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005719,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005720,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005721,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005722,CMP-02,STI,RCP-A,pad_old,mid,LOT-S6828,alkaline
RUN-005723,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005724,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005725,CMP-02,STI,RCP-A,pad_old,mid,LOT-S6828,alkaline
RUN-005726,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005727,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005728,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005729,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005730,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005731,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005732,CMP-02,STI,RCP-C,pad_old,mid,LOT-S6828,alkaline
RUN-005733,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005734,CMP-02,STI,RCP-A,pad_old,mid,LOT-S6828,alkaline
RUN-005735,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005736,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005737,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005738,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005739,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005740,CMP-02,STI,RCP-C,pad_old,mid,LOT-S6828,alkaline
RUN-005741,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005742,CMP-02,STI,RCP-C,pad_old,mid,LOT-S6828,alkaline
RUN-005743,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005744,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005745,CMP-02,STI,RCP-C,pad_old,mid,LOT-S6828,alkaline
RUN-005746,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005747,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005748,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005749,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005750,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005751,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005752,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005753,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005754,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005755,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005756,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005757,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005758,CMP-02,STI,RCP-A,pad_old,mid,LOT-S6828,alkaline
RUN-005759,CMP-02,STI,RCP-A,pad_old,mid,LOT-S6828,alkaline
RUN-005760,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005761,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005762,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005763,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005764,CMP-01,M1,RCP-B,pad_old,mid,LOT-S9015,acidic
RUN-005765,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005766,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005767,CMP-01,STI,RCP-C,pad_old,mid,LOT-S9015,alkaline
RUN-005768,CMP-01,M1,RCP-C,pad_old,mid,LOT-S9015,acidic
RUN-005769,CMP-01,M1,RCP-C,pad_old,mid,LOT-S9015,acidic
RUN-005770,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005771,CMP-01,M1,RCP-C,pad_old,mid,LOT-S9015,acidic
RUN-005772,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005773,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005774,CMP-01,M1,RCP-C,pad_old,mid,LOT-S9015,acidic
RUN-005775,CMP-01,M1,RCP-C,pad_old,mid,LOT-S9015,acidic
RUN-005776,CMP-01,M1,RCP-B,pad_old,mid,LOT-S9015,acidic
RUN-005777,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005778,CMP-01,M1,RCP-B,pad_old,mid,LOT-S9015,acidic
RUN-005779,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005780,CMP-01,STI,RCP-C,pad_old,mid,LOT-S9015,alkaline
RUN-005781,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005782,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005783,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005784,CMP-01,STI,RCP-C,pad_old,mid,LOT-S9015,alkaline
RUN-005785,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005786,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005787,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005788,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005789,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005790,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005791,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005792,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005793,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005794,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005795,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005796,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005797,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005798,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005799,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005800,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005801,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005802,CMP-01,M1,RCP-B,pad_old,mid,LOT-S9015,acidic
RUN-005803,CMP-01,M1,RCP-B,pad_old,mid,LOT-S9015,acidic
RUN-005804,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005805,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005806,CMP-01,M1,RCP-C,pad_old,mid,LOT-S9015,acidic
RUN-005807,CMP-01,M1,RCP-C,pad_old,mid,LOT-S9015,acidic
RUN-005808,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005809,CMP-01,STI,RCP-C,pad_old,mid,LOT-S9015,alkaline
RUN-005810,CMP-01,STI,RCP-C,pad_old,mid,LOT-S9015,alkaline
RUN-005811,CMP-01,M1,RCP-B,pad_old,mid,LOT-S9015,acidic
RUN-005812,CMP-01,STI,RCP-A,pad_old,mid,LOT-S9015,alkaline
RUN-005813,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005814,CMP-01,M1,RCP-C,pad_old,mid,LOT-S9015,acidic
RUN-005815,CMP-01,M1,RCP-C,pad_old,mid,LOT-S9015,acidic
RUN-005816,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005817,CMP-01,M1,RCP-A,pad_old,mid,LOT-S9015,acidic
RUN-005818,CMP-01,M1,RCP-C,pad_old,mid,LOT-S9015,acidic
RUN-005819,CMP-01,STI,RCP-B,pad_old,mid,LOT-S9015,alkaline
RUN-005820,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005821,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005822,CMP-02,STI,RCP-C,pad_old,mid,LOT-S6828,alkaline
RUN-005823,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005824,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005825,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005826,CMP-02,STI,RCP-A,pad_old,mid,LOT-S6828,alkaline
RUN-005827,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005828,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005829,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005830,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005831,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005832,CMP-02,STI,RCP-A,pad_old,mid,LOT-S6828,alkaline
RUN-005833,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005834,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005835,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005836,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005837,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005838,CMP-02,STI,RCP-C,pad_old,mid,LOT-S6828,alkaline
RUN-005839,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005840,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005841,CMP-02,STI,RCP-C,pad_old,mid,LOT-S6828,alkaline
RUN-005842,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005843,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005844,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005845,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005846,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005847,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005848,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005849,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005850,CMP-02,STI,RCP-C,pad_old,mid,LOT-S6828,alkaline
RUN-005851,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005852,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005853,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005854,CMP-02,STI,RCP-C,pad_old,mid,LOT-S6828,alkaline
RUN-005855,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005856,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005857,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005858,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005859,CMP-02,STI,RCP-A,pad_old,mid,LOT-S6828,alkaline
RUN-005860,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005861,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005862,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005863,CMP-02,M1,RCP-A,pad_old,mid,LOT-S6828,acidic
RUN-005864,CMP-02,STI,RCP-C,pad_old,mid,LOT-S6828,alkaline
RUN-005865,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005866,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005867,CMP-02,STI,RCP-A,pad_old,mid,LOT-S6828,alkaline
RUN-005868,CMP-02,STI,RCP-C,pad_old,mid,LOT-S6828,alkaline
RUN-005869,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005870,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005871,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005872,CMP-02,M1,RCP-B,pad_old,mid,LOT-S6828,acidic
RUN-005873,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005874,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005875,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005876,CMP-02,STI,RCP-A,pad_old,mid,LOT-S6828,alkaline
RUN-005877,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005878,CMP-02,STI,RCP-B,pad_old,mid,LOT-S6828,alkaline
RUN-005879,CMP-02,M1,RCP-C,pad_old,mid,LOT-S6828,acidic
RUN-005880,CMP-01,M1,RCP-C,pad_old,low,LOT-S3008,acidic
RUN-005881,CMP-01,M1,RCP-C,pad_old,mid,LOT-S3008,acidic
RUN-005882,CMP-01,M1,RCP-C,pad_old,mid,LOT-S3008,acidic
RUN-005883,CMP-01,STI,RCP-B,pad_old,mid,LOT-S3008,alkaline
RUN-005884,CMP-01,STI,RCP-B,pad_old,mid,LOT-S3008,alkaline
RUN-005885,CMP-01,M1,RCP-C,pad_old,mid,LOT-S3008,acidic
RUN-005886,CMP-01,STI,RCP-C,pad_old,mid,LOT-S3008,alkaline
RUN-005887,CMP-01,M1,RCP-B,pad_old,mid,LOT-S3008,acidic
RUN-005888,CMP-01,M1,RCP-C,pad_old,mid,LOT-S3008,acidic
RUN-005889,CMP-01,M1,RCP-B,pad_old,mid,LOT-S3008,acidic
RUN-005890,CMP-01,STI,RCP-B,pad_old,mid,LOT-S3008,alkaline
RUN-005891,CMP-01,STI,RCP-B,pad_old,mid,LOT-S3008,alkaline
RUN-005892,CMP-01,STI,RCP-A,pad_old,mid,LOT-S3008,alkaline
RUN-005893,CMP-01,STI,RCP-C,pad_old,mid,LOT-S3008,alkaline
RUN-005894,CMP-01,STI,RCP-B,pad_old,mid,LOT-S3008,alkaline
RUN-005895,CMP-01,M1,RCP-A,pad_old,mid,LOT-S3008,acidic
RUN-005896,CMP-01,STI,RCP-A,pad_old,mid,LOT-S3008,alkaline
RUN-005897,CMP-01,M1,RCP-C,pad_old,mid,LOT-S3008,acidic
RUN-005898,CMP-01,STI,RCP-C,pad_old,mid,LOT-S3008,alkaline
RUN-005899,CMP-01,M1,RCP-B,pad_old,mid,LOT-S3008,acidic
RUN-005900,CMP-01,STI,RCP-A,pad_old,mid,LOT-S3008,alkaline
